high,last,created_at,book,volume,vwap,low,ask,bid,change_24
174489.98,174433.67,2020-02-27T16:58:25+00:00,btc_mxn,388.97695,169830.63192,165000.01,173801.78,173708.81,7398.49
174489.98,173548.6,2020-02-27T16:59:26+00:00,btc_mxn,388.78217,169840.19147,165000.01,173548.6,173460.67,5691.22
174489.98,172890.37,2020-02-27T17:00:26+00:00,btc_mxn,388.70293,169841.75484,165000.01,173100.72,173010.03,5928.24
174489.98,172643.19,2020-02-27T17:01:26+00:00,btc_mxn,389.1216,169845.24386,165000.01,172643.19,172552.21,5681.06
174489.98,173062.75,2020-02-27T17:02:26+00:00,btc_mxn,389.41831,169848.34124,165000.01,173062.75,173000,5927.91
174489.98,174031.54,2020-02-27T17:03:27+00:00,btc_mxn,388.70933,169857.75356,165000.01,174031.51,173938.21,6479.84
174489.98,173831.36,2020-02-27T17:04:27+00:00,btc_mxn,388.23123,169866.68151,165000.01,173926.7,173831.36,6185.01
174489.98,173561.41,2020-02-27T17:05:27+00:00,btc_mxn,388.31511,169868.021,165000.01,173695.62,173561.41,5803.2
174489.98,173751.55,2020-02-27T17:06:27+00:00,btc_mxn,388.26079,169870.96516,165000.01,173674.54,173575.69,4984.1
174489.98,173000.04,2020-02-27T17:07:27+00:00,btc_mxn,388.29155,169886.80731,165000.01,173220.89,173129.88,4917.72
174489.98,173129.87,2020-02-27T17:08:28+00:00,btc_mxn,388.13962,169887.95925,165000.01,173220.89,173129.87,5333.11
174489.98,173147.03,2020-02-27T17:09:28+00:00,btc_mxn,388.73558,169903.03748,165000.01,173147.03,173055.81,5293.76
174489.98,173272.57,2020-02-27T17:10:28+00:00,btc_mxn,388.9155,169908.79252,165000.01,173375.58,173272.57,5047.63
174489.98,173000,2020-02-27T17:11:28+00:00,btc_mxn,388.94028,169910.81405,165000.01,173115.11,173000,4820.29
174489.98,172500,2020-02-27T17:12:28+00:00,btc_mxn,388.73187,169911.80136,165000.01,172644.88,172500,4560.23
174489.98,172644.88,2020-02-27T17:13:29+00:00,btc_mxn,388.42621,169913.70618,165000.01,172644.88,172516.46,4744.88
174489.98,172644.88,2020-02-27T17:14:29+00:00,btc_mxn,387.69569,169917.70953,165000.01,172712.08,172644.89,5405.27
174489.98,172882.58,2020-02-27T17:15:29+00:00,btc_mxn,388.14047,169924.70067,165000.01,172882.58,172796.09,5507.53
174489.98,172568.68,2020-02-27T17:16:30+00:00,btc_mxn,388.16656,169925.82867,165000.01,172658.08,172568.68,5405.37
174489.98,172115.12,2020-02-27T17:17:30+00:00,btc_mxn,388.26465,169926.65903,165000.01,172173.24,172115.11,5035.75
174489.98,172173.24,2020-02-27T17:18:30+00:00,btc_mxn,388.62116,169929.54578,165000.01,172173.24,172115.88,4856.97
174489.98,172295.92,2020-02-27T17:19:30+00:00,btc_mxn,389.9376,169946.43731,165000.01,172295.92,172190,5179.36
174489.98,172295.92,2020-02-27T17:20:30+00:00,btc_mxn,389.70952,169948.56909,165000.01,172295.92,172222.35,5075.02
174489.98,172295.92,2020-02-27T17:21:31+00:00,btc_mxn,390.02821,169950.48255,165000.01,172295.92,172231.61,5075.02
174489.98,173103.56,2020-02-27T17:22:31+00:00,btc_mxn,389.80249,169957.34542,165000.01,173103.56,173015.12,5910.44
174489.98,173103.56,2020-02-27T17:23:31+00:00,btc_mxn,389.70859,169958.08974,165000.01,173103.56,173015.12,5847.7
174489.98,173326.47,2020-02-27T17:24:31+00:00,btc_mxn,390.01719,169960.77383,165000.01,173247.91,173152.79,5929.12
174489.98,172763.39,2020-02-27T17:25:31+00:00,btc_mxn,390.12847,169962.3515,165000.01,172763.39,172647.15,5257.99
174489.98,172959.56,2020-02-27T17:26:32+00:00,btc_mxn,390.2293,169966.08086,165000.01,173049.18,172959.56,5274.88
174489.98,172959.56,2020-02-27T17:27:32+00:00,btc_mxn,390.12642,169966.77856,165000.01,173049.18,172959.56,5058.56
174489.98,173110.6,2020-02-27T17:28:33+00:00,btc_mxn,393.68465,170005.57641,165000.01,173198.48,173110.6,5804.28
174489.98,172784.75,2020-02-27T17:29:33+00:00,btc_mxn,393.76884,170006.64396,165000.01,172784.75,172660.56,5591.64
174489.98,172784.75,2020-02-27T17:30:33+00:00,btc_mxn,393.85912,170007.7287,165000.01,172784.75,172661.8,5650.25
174489.98,172680.07,2020-02-27T17:31:34+00:00,btc_mxn,393.65834,170010.14948,165000.01,172826.69,172680.07,5545.57
174489.98,173116.41,2020-02-27T17:32:33+00:00,btc_mxn,393.33262,170013.8753,165000.01,173242.4,173116.41,5859.2
174489.98,173102.6,2020-02-27T17:33:34+00:00,btc_mxn,393.27236,170017.18475,165000.01,172766.83,172670.18,5906.73
174489.98,173102.6,2020-02-27T17:34:34+00:00,btc_mxn,392.00437,170026.93141,165000.01,172766.83,172670.19,6147.6
174489.98,172766.83,2020-02-27T17:35:34+00:00,btc_mxn,391.92437,170028.418,165000.01,172766.83,172670.19,5766.83
174489.98,172971.69,2020-02-27T17:36:34+00:00,btc_mxn,391.75994,170030.10921,165000.01,172971.69,172881.81,6019.69
174489.98,172670.28,2020-02-27T17:37:35+00:00,btc_mxn,389.71621,170075.97237,165000.01,172806.88,172670.26,5970.28
174489.98,172865.77,2020-02-27T17:38:35+00:00,btc_mxn,385.86382,170110.30305,165000.01,172814.93,172686.26,6165.77
174489.98,171850.31,2020-02-27T17:39:35+00:00,btc_mxn,385.78117,170114.79492,165000.01,172621.29,171850.37,5223.62
174489.98,172621.3,2020-02-27T17:40:35+00:00,btc_mxn,385.4041,170118.3144,165000.01,172621.3,172206.45,5613.34
174489.98,172935.03,2020-02-27T17:41:35+00:00,btc_mxn,384.42686,170129.55714,165000.01,173026.04,172935.03,6315.24
174489.98,172764.34,2020-02-27T17:42:36+00:00,btc_mxn,384.45871,170129.98604,165000.01,172764.34,172674.83,6236.13
174489.98,172898.85,2020-02-27T17:43:36+00:00,btc_mxn,384.39416,170132.74593,165000.01,172898.85,172808.93,6723.73
174489.98,173002.85,2020-02-27T17:44:36+00:00,btc_mxn,383.90782,170138.16035,165000.01,173346.59,173254.12,6864.67
174489.98,172206.9,2020-02-27T17:45:36+00:00,btc_mxn,384.02711,170141.36359,165000.01,172501.56,172413.05,5887.97
174489.98,172501.56,2020-02-27T17:46:36+00:00,btc_mxn,383.95205,170142.10824,165000.01,172501.56,172414.15,5945.13
174489.98,172501.56,2020-02-27T17:47:36+00:00,btc_mxn,383.81804,170143.73221,165000.01,172501.56,172415.15,5710.36
174489.98,172712.59,2020-02-27T17:48:37+00:00,btc_mxn,383.68508,170145.38359,165000.01,172607.28,172521.04,6367.28
174489.98,172607.28,2020-02-27T17:49:37+00:00,btc_mxn,383.60177,170146.19264,165000.01,172607.28,172522.29,5922.34
174489.98,172607.28,2020-02-27T17:50:37+00:00,btc_mxn,383.60793,170146.25326,165000.01,173119.3,173029.73,5834.4
174489.98,172653.44,2020-02-27T17:51:38+00:00,btc_mxn,382.86783,170156.81786,165000.01,172653.44,172532.44,5203.79
174489.98,172653.44,2020-02-27T17:52:37+00:00,btc_mxn,382.85221,170157.84904,165000.01,172653.44,172533.27,5750.31
174489.98,172902.62,2020-02-27T17:53:38+00:00,btc_mxn,382.86263,170158.76577,165000.01,172902.62,172816.17,6115.02
174489.98,172902.62,2020-02-27T17:54:38+00:00,btc_mxn,382.75728,170161.28542,165000.01,172902.62,172816.17,6751.23
174489.98,172902.62,2020-02-27T17:55:39+00:00,btc_mxn,382.5294,170163.46882,165000.01,172902.62,172816.17,6147.69
174489.98,173000,2020-02-27T17:56:39+00:00,btc_mxn,382.27021,170169.5805,165000.01,173000,172911.92,6693.87
174489.98,172911.92,2020-02-27T17:57:39+00:00,btc_mxn,382.26837,170173.8068,165000.01,172999.99,172816.17,6481.21
174489.98,172533.96,2020-02-27T17:58:39+00:00,btc_mxn,383.34108,170192.14963,165000.01,172654.84,172533.01,5109.5
174489.98,172820.9,2020-02-27T17:59:39+00:00,btc_mxn,383.40675,170196.47113,165000.01,172913.71,172820.9,5104.99
174489.98,172820.9,2020-02-27T18:00:39+00:00,btc_mxn,382.98331,170200.1289,165000.01,172913.71,172820.9,5383.02
174489.98,172913.65,2020-02-27T18:01:40+00:00,btc_mxn,382.95561,170200.63177,165000.01,172913.66,172820.9,5102.61
174489.98,172999.99,2020-02-27T18:02:40+00:00,btc_mxn,382.80027,170201.71849,165000.01,172988.84,172870.64,5000
174489.98,172988.8,2020-02-27T18:03:40+00:00,btc_mxn,382.59449,170204.79924,165000.01,172988.84,172870.64,5054.95
174489.98,172415.87,2020-02-27T18:04:40+00:00,btc_mxn,382.64374,170208.44135,165000.01,172627.89,172540.66,4324.33
174489.98,172540.71,2020-02-27T18:05:41+00:00,btc_mxn,382.55015,170208.96649,165000.01,172627.89,172540.72,4536.76
174489.98,172627.89,2020-02-27T18:06:41+00:00,btc_mxn,381.90493,170212.6746,165000.01,172627.89,172540.66,4623.95
174489.98,172540.67,2020-02-27T18:07:42+00:00,btc_mxn,381.63416,170214.23945,165000.01,172627.89,172540.67,4540.66
174489.98,172627.89,2020-02-27T18:08:42+00:00,btc_mxn,381.64221,170214.57091,165000.01,172627.89,172555.55,4627.88
174489.98,172564.22,2020-02-27T18:09:42+00:00,btc_mxn,381.46298,170217.49882,165000.01,172564.22,172436.79,4562.07
174489.98,172000.02,2020-02-27T18:10:42+00:00,btc_mxn,382.02473,170223.07915,165000.01,172119.36,172001.05,4066.17
174489.98,172005.97,2020-02-27T18:11:43+00:00,btc_mxn,381.63948,170226.02179,165000.01,172123.24,172006.05,4187.69
174489.98,172006.79,2020-02-27T18:12:43+00:00,btc_mxn,381.33803,170228.54086,165000.01,172123.24,172007.41,3601.81
174489.98,172882.61,2020-02-27T18:13:43+00:00,btc_mxn,381.44009,170230.63484,165000.01,172910.77,172601.32,4386.81
174489.98,172771.16,2020-02-27T18:14:44+00:00,btc_mxn,379.31022,170245.32083,165000.01,172910.6,172771.16,4935.5
174489.98,172910.73,2020-02-27T18:15:44+00:00,btc_mxn,379.19177,170246.2503,165000.01,172910.73,172771.16,4569.83
174489.98,172910.78,2020-02-27T18:16:44+00:00,btc_mxn,377.03578,170255.92537,165000.01,172910.78,172771.27,4535.6
174489.98,172771.51,2020-02-27T18:17:44+00:00,btc_mxn,377.02798,170256.7769,165000.01,172910.78,172771.57,4579.99
174489.98,172910.78,2020-02-27T18:18:45+00:00,btc_mxn,376.71101,170259.29443,165000.01,172910.78,172772.19,5117.3
174489.98,172910.78,2020-02-27T18:19:45+00:00,btc_mxn,377.15364,170264.21689,165000.01,172910.78,172772.84,4989.41
174489.98,172910,2020-02-27T18:20:45+00:00,btc_mxn,376.20161,170269.04422,165000.01,172910,172847.08,4449.28
174489.98,172846.91,2020-02-27T18:21:46+00:00,btc_mxn,376.05559,170270.1554,165000.01,172909.98,172846.91,4546.91
174489.98,172846.91,2020-02-27T18:22:45+00:00,btc_mxn,374.84008,170278.06635,165000.01,172909.79,172846.91,4524.91
174489.98,172670.51,2020-02-27T18:23:46+00:00,btc_mxn,374.51573,170281.99261,165000.01,172670.51,172571.31,4453.11
174489.98,172748.84,2020-02-27T18:24:46+00:00,btc_mxn,373.77551,170294.94483,165000.01,172748.84,172610.82,4837.21
174489.98,172896.18,2020-02-27T18:25:46+00:00,btc_mxn,373.37704,170297.93365,165000.01,172896.16,172777.43,4096.66
174489.98,172721.9,2020-02-27T18:26:46+00:00,btc_mxn,373.47721,170298.59833,165000.01,172896.14,172796,4590.77
174489.98,172708.52,2020-02-27T18:27:47+00:00,btc_mxn,373.42644,170301.25577,165000.01,172843.73,172708.52,4519.68
174489.98,172843.73,2020-02-27T18:28:47+00:00,btc_mxn,373.26501,170302.37831,165000.01,172843.73,172708.52,4740.42
174489.98,172843.73,2020-02-27T18:29:48+00:00,btc_mxn,372.49701,170307.02649,165000.01,172843.73,172708.52,4536.11
174489.98,172708.52,2020-02-27T18:30:48+00:00,btc_mxn,371.87317,170310.86674,165000.01,172843.73,172708.52,4458.81
174489.98,172776.17,2020-02-27T18:31:47+00:00,btc_mxn,371.98134,170311.67648,165000.01,172776.17,172638.47,4580.42
174489.98,172780.08,2020-02-27T18:32:48+00:00,btc_mxn,371.55033,170314.48296,165000.01,172882.87,172780.08,4650.24
174489.98,173000,2020-02-27T18:33:48+00:00,btc_mxn,371.45614,170315.65853,165000.01,172970.19,172886,4931.2
174489.98,172886,2020-02-27T18:34:49+00:00,btc_mxn,371.45945,170316.14381,165000.01,172994.15,172886,4756.26
174489.98,172994.14,2020-02-27T18:35:49+00:00,btc_mxn,371.40724,170316.61625,165000.01,172994.15,172886.02,5215.01
174489.98,172995.53,2020-02-27T18:36:49+00:00,btc_mxn,371.46757,170318.47122,165000.01,172995.53,172886.02,5081.99
174489.98,173224.46,2020-02-27T18:37:49+00:00,btc_mxn,372.45772,170328.10187,165000.01,173588,173224.47,4619.52
174489.98,173041.22,2020-02-27T18:38:49+00:00,btc_mxn,372.48472,170329.62478,165000.01,173033.29,172938.87,4436.28
174489.98,173007.26,2020-02-27T18:39:50+00:00,btc_mxn,370.95978,170340.69324,165000.01,173007.24,172896.67,4100.02
174489.98,173007.23,2020-02-27T18:40:50+00:00,btc_mxn,371.00805,170341.20713,165000.01,173007.23,172896.68,4100.05
174489.98,173007.23,2020-02-27T18:41:50+00:00,btc_mxn,370.83945,170342.00712,165000.01,172900.89,172896.68,4649.6
174489.98,172939.76,2020-02-27T18:42:50+00:00,btc_mxn,370.55803,170343.73465,165000.01,172939.76,172896.68,4582.13
174489.98,172890.68,2020-02-27T18:43:50+00:00,btc_mxn,370.68659,170345.06218,165000.01,172890.68,172886.02,4533.1
174489.98,172848.82,2020-02-27T18:44:51+00:00,btc_mxn,370.39915,170347.82892,165000.01,172791.54,172700.33,4490.67
174489.98,172870.33,2020-02-27T18:45:51+00:00,btc_mxn,370.73573,170351.62315,165000.01,172890.68,172870.33,4425.46
174489.98,172399.35,2020-02-27T18:46:51+00:00,btc_mxn,370.62939,170355.69662,165000.01,172491.71,172399.35,3382.15
174489.98,172454.13,2020-02-27T18:47:51+00:00,btc_mxn,370.83553,170357.42666,165000.01,172454.13,172364.73,3525.46
174489.98,172364.73,2020-02-27T18:48:52+00:00,btc_mxn,370.77659,170357.69911,165000.01,172454.13,172364.73,3347.49
174489.98,172364.73,2020-02-27T18:49:51+00:00,btc_mxn,370.75249,170357.78868,165000.01,172454.13,172364.73,3347.49
174489.98,172364.73,2020-02-27T18:50:52+00:00,btc_mxn,370.83832,170359.34596,165000.01,172488.35,172364.73,3458.72
174489.98,172500.15,2020-02-27T18:51:52+00:00,btc_mxn,371.40267,170363.3907,165000.01,172500.15,172364.73,4405.08
174489.98,172500.16,2020-02-27T18:52:53+00:00,btc_mxn,371.21274,170367.86594,165000.01,172500.16,172364.73,3915.98
174489.98,172005.11,2020-02-27T18:53:53+00:00,btc_mxn,372.0966,170374.57267,165000.01,172137.93,172005.04,3062.88
174489.98,172019.28,2020-02-27T18:54:53+00:00,btc_mxn,370.66706,170379.83737,165000.01,172148.56,172137.93,2687.51
174489.98,172062.15,2020-02-27T18:55:53+00:00,btc_mxn,370.70157,170380.03239,165000.01,172206.41,172062.15,2814.68
174489.98,172206.41,2020-02-27T18:56:53+00:00,btc_mxn,369.81163,170384.0252,165000.01,172206.4,172062.15,3480.62
174489.98,172238.99,2020-02-27T18:57:53+00:00,btc_mxn,371.56704,170397.08483,165000.01,172415.02,172238.99,3219.61
174489.98,172284.83,2020-02-27T18:58:53+00:00,btc_mxn,371.54429,170397.44127,165000.01,172415.01,172284.83,3213.99
174489.98,172415.01,2020-02-27T18:59:54+00:00,btc_mxn,371.51682,170397.71947,165000.01,172415.01,172284.83,3344.17
174489.98,172415.02,2020-02-27T19:00:54+00:00,btc_mxn,371.49549,170398.268,165000.01,172415.02,172285.31,3326.88
174489.98,172696.06,2020-02-27T19:01:55+00:00,btc_mxn,372.20918,170402.49285,165000.01,172696.02,172594.92,3607.92
174489.98,172594.92,2020-02-27T19:02:55+00:00,btc_mxn,372.08388,170402.95902,165000.01,172696.13,172594.92,3506.78
174489.98,173000,2020-02-27T19:03:55+00:00,btc_mxn,371.44498,170405.5212,165000.01,172957.58,172864.17,3990.95
174489.98,172697,2020-02-27T19:04:55+00:00,btc_mxn,370.9932,170410.26027,165000.01,172827.01,172697,3678.7
174489.98,172697,2020-02-27T19:05:55+00:00,btc_mxn,371.13863,170412.18149,165000.01,172836.36,172697,3608.86
174489.98,172697,2020-02-27T19:06:56+00:00,btc_mxn,371.13279,170416.73442,165000.01,172809.88,172697,2844.03
174489.98,172128.67,2020-02-27T19:07:56+00:00,btc_mxn,371.07521,170417.22459,165000.01,172128.67,172011.82,2138.92
174489.98,172128.67,2020-02-27T19:08:56+00:00,btc_mxn,370.22625,170417.82677,165000.01,172128.67,172013.33,2108.09
174489.98,172579.34,2020-02-27T19:09:56+00:00,btc_mxn,370.12216,170419.52405,165000.01,172722.03,172579.34,2503.46
174489.98,172371.99,2020-02-27T19:10:56+00:00,btc_mxn,370.8242,170424.35635,165000.01,172371.99,172277.23,2296.1
174489.98,172371.99,2020-02-27T19:11:56+00:00,btc_mxn,370.76082,170424.43599,165000.01,172371.99,172277.23,2296.14
174489.98,172000,2020-02-27T19:12:57+00:00,btc_mxn,369.74946,170426.15397,165000.01,172340.01,172000,2023.98
174489.98,172000,2020-02-27T19:13:57+00:00,btc_mxn,368.77558,170427.38711,165000.01,172340.01,172000,2099.43
174489.98,172000,2020-02-27T19:14:58+00:00,btc_mxn,368.50558,170428.09477,165000.01,172340.01,172000,2463.83
174489.98,172000,2020-02-27T19:15:58+00:00,btc_mxn,368.28612,170428.64993,165000.01,172340.01,172000,2463.91
174489.98,171963.57,2020-02-27T19:16:58+00:00,btc_mxn,368.84669,170431.76948,165000.01,171923.49,171805.8,2659.4
174489.98,171923.49,2020-02-27T19:17:58+00:00,btc_mxn,368.40296,170433.75129,165000.01,171923.49,171805.8,2625.19
174489.98,172134.15,2020-02-27T19:18:58+00:00,btc_mxn,368.40633,170436.74525,165000.01,172134.15,172039.75,2806.48
174489.98,172134.15,2020-02-27T19:19:58+00:00,btc_mxn,368.33438,170437.36407,165000.01,172134.15,172039.81,2806.51
174489.98,172134.15,2020-02-27T19:20:58+00:00,btc_mxn,368.21482,170437.78836,165000.01,172134.15,172040.55,2950.99
174489.98,172040.75,2020-02-27T19:21:59+00:00,btc_mxn,368.18505,170437.90748,165000.01,172134.15,172039.77,2917.84
174489.98,172039.97,2020-02-27T19:22:59+00:00,btc_mxn,367.81731,170439.30378,165000.01,172134.15,172045.26,2768.03
174489.98,172045.5,2020-02-27T19:23:59+00:00,btc_mxn,367.39657,170441.01661,165000.01,172134.15,172045.94,3167.33
174489.98,172134.15,2020-02-27T19:24:59+00:00,btc_mxn,367.22547,170441.89232,165000.01,172134.15,172046.97,3255.98
174489.98,172590.27,2020-02-27T19:26:00+00:00,btc_mxn,366.87867,170445.77787,165000.01,172689.44,172590.27,3709.15
174489.98,172689.44,2020-02-27T19:27:00+00:00,btc_mxn,365.83872,170448.94108,165000.01,172689.44,172590.27,3506.99
174489.98,172689.44,2020-02-27T19:28:00+00:00,btc_mxn,364.67151,170455.1011,165000.01,172689.44,172590.27,4075.13
174489.98,172045.47,2020-02-27T19:29:01+00:00,btc_mxn,365.0891,170460.43225,165000.01,172158.51,172045.07,3275.07
174489.98,172158.51,2020-02-27T19:30:00+00:00,btc_mxn,365.03061,170460.6784,165000.01,172158.51,172046.61,2925.54
174489.98,172045.11,2020-02-27T19:31:01+00:00,btc_mxn,363.84863,170464.53636,165000.01,172158.51,172046.95,3097.24
174489.98,172045.09,2020-02-27T19:32:01+00:00,btc_mxn,364.33723,170467.25878,165000.01,172158.51,172045.08,3033.33
174489.98,172045.07,2020-02-27T19:33:01+00:00,btc_mxn,364.36946,170468.58268,165000.01,172158.51,172045.07,3043.98
174489.98,172022.7,2020-02-27T19:34:02+00:00,btc_mxn,364.06864,170470.95789,165000.01,172022.7,171906.3,2678.51
174489.98,171801.13,2020-02-27T19:35:02+00:00,btc_mxn,364.79158,170473.73744,165000.01,171914.64,171801.9,2701.13
174489.98,171802.48,2020-02-27T19:36:01+00:00,btc_mxn,364.82979,170473.96255,165000.01,171914.64,171802.77,2762
174489.98,171914.64,2020-02-27T19:37:02+00:00,btc_mxn,364.78994,170474.11607,165000.01,171914.64,171803.76,2874.16
174489.98,171804.52,2020-02-27T19:38:02+00:00,btc_mxn,364.66681,170474.62958,165000.01,171950.78,171900.06,2951.97
174489.98,172101.65,2020-02-27T19:39:03+00:00,btc_mxn,364.75454,170475.10033,165000.01,172101.65,172014.3,3249.1
174489.98,172014.3,2020-02-27T19:40:03+00:00,btc_mxn,364.66531,170475.61697,165000.01,172101.65,172015.17,3161.75
174489.98,172999.99,2020-02-27T19:41:03+00:00,btc_mxn,364.56425,170476.94662,165000.01,172550.42,172463.21,3830.08
174489.98,172238.43,2020-02-27T19:42:03+00:00,btc_mxn,364.55775,170478.59251,165000.01,172325.37,172238.43,2756.13
174489.98,172999.99,2020-02-27T19:43:03+00:00,btc_mxn,367.13712,170496.16335,165000.01,172671.45,172572.86,3698.47
174489.98,172572.86,2020-02-27T19:44:04+00:00,btc_mxn,362.89873,170513.90102,165000.01,172671.45,172572.86,3566.5
174489.98,172483.21,2020-02-27T19:45:04+00:00,btc_mxn,357.90809,170536.53627,165000.01,172483.21,172389.94,3018.21
174489.98,172483.21,2020-02-27T19:46:04+00:00,btc_mxn,357.87553,170536.74407,165000.01,172483.21,172389.94,3018.21
174489.98,172389.94,2020-02-27T19:47:05+00:00,btc_mxn,359.13606,170545.00084,165000.01,172483.21,172389.94,3053.48
174489.98,172389.94,2020-02-27T19:48:05+00:00,btc_mxn,359.11309,170545.38729,165000.01,172483.21,172389.94,2926.7
174489.98,172389.95,2020-02-27T19:49:06+00:00,btc_mxn,359.1016,170545.93412,165000.01,172484.34,172389.89,3189.88
174489.98,172071.26,2020-02-27T19:50:06+00:00,btc_mxn,359.14255,170546.1216,165000.01,172163.66,172078.26,2871.19
174489.98,172197.51,2020-02-27T19:51:06+00:00,btc_mxn,358.96054,170546.85799,165000.01,172370.36,172278.81,3072.12
174489.98,172386.05,2020-02-27T19:52:06+00:00,btc_mxn,357.21676,170556.4101,165000.01,172471.44,172386.05,3885.66
174489.98,172450.05,2020-02-27T19:53:06+00:00,btc_mxn,356.99203,170558.28785,165000.01,172500,172488.05,3304.89
174489.98,172500.16,2020-02-27T19:54:07+00:00,btc_mxn,357.02928,170559.11779,165000.01,172686.23,172595.06,2822.15
174489.98,172801.28,2020-02-27T19:55:07+00:00,btc_mxn,356.9504,170560.95776,165000.01,172778.75,172686.66,3591.26
174489.98,172686.66,2020-02-27T19:56:07+00:00,btc_mxn,353.7114,170568.14867,165000.01,172778.98,172686.66,2769
174489.98,172778.63,2020-02-27T19:57:08+00:00,btc_mxn,353.7163,170568.21261,165000.01,172778.98,172686.66,2861.35
174489.98,172500.05,2020-02-27T19:58:08+00:00,btc_mxn,353.74474,170569.04271,165000.01,172558.51,172500,2681.32
174489.98,172558.51,2020-02-27T19:59:08+00:00,btc_mxn,353.66242,170569.53008,165000.01,172558.51,172500,2652.64
174489.98,172510.05,2020-02-27T20:00:08+00:00,btc_mxn,353.68284,170569.64806,165000.01,172814.73,172550,2603.9
174489.98,172722.61,2020-02-27T20:01:09+00:00,btc_mxn,353.72707,170570.89069,165000.01,172722.61,172622,2816.66
174489.98,172670.05,2020-02-27T20:02:09+00:00,btc_mxn,353.92065,170572.17184,165000.01,172722.61,172670.05,3637
174489.98,172702.41,2020-02-27T20:03:09+00:00,btc_mxn,353.93691,170572.30858,165000.01,172814.71,172702.41,2797.51
174489.98,172700,2020-02-27T20:04:09+00:00,btc_mxn,354.1319,170573.46802,165000.01,172700,172680,2795.66
174489.98,172614.28,2020-02-27T20:05:10+00:00,btc_mxn,354.15045,170573.81239,165000.01,172700,172614.28,2710.58
174489.98,172096.46,2020-02-27T20:06:10+00:00,btc_mxn,354.22109,170574.37151,165000.01,172137.13,172060.18,2193.07
174489.98,172308.3,2020-02-27T20:07:10+00:00,btc_mxn,354.28956,170574.68054,165000.01,172308.3,172151.74,2406.04
174489.98,172308.3,2020-02-27T20:08:10+00:00,btc_mxn,354.2917,170574.96207,165000.01,172271.87,172170,2407.05
174489.98,172699.95,2020-02-27T20:09:11+00:00,btc_mxn,354.54864,170576.38131,165000.01,172699.81,172561.48,3195.32
174489.98,172561.48,2020-02-27T20:10:11+00:00,btc_mxn,353.1076,170579.49676,165000.01,172682.71,172561.48,3108.37
174489.98,172682.71,2020-02-27T20:11:12+00:00,btc_mxn,353.12112,170579.77252,165000.01,172682.71,172551.73,3109.38
174489.98,172551.73,2020-02-27T20:12:12+00:00,btc_mxn,352.98823,170580.22047,165000.01,172682.06,172551.73,2978.4
174489.98,172551.73,2020-02-27T20:13:12+00:00,btc_mxn,353.03584,170580.62651,165000.01,172677.04,172551.73,3144.31
174489.98,172439.8,2020-02-27T20:14:12+00:00,btc_mxn,352.64771,170581.81382,165000.01,172439.8,172348.51,3110.88
174489.98,172700,2020-02-27T20:15:12+00:00,btc_mxn,352.5631,170582.39588,165000.01,172643.82,172552.47,3459.53
174489.98,172643.82,2020-02-27T20:16:12+00:00,btc_mxn,352.57706,170582.47753,165000.01,172643.82,172552.47,3314.9
174489.98,172643.82,2020-02-27T20:17:13+00:00,btc_mxn,352.52393,170582.68821,165000.01,172643.82,172486.21,3314.9
174489.98,172525.25,2020-02-27T20:18:13+00:00,btc_mxn,352.5771,170582.98673,165000.01,172643.82,172525.2,2579.83
174489.98,172200.2,2020-02-27T20:19:13+00:00,btc_mxn,352.27969,170584.45271,165000.01,172469.41,172366.92,1972.11
174489.98,172468,2020-02-27T20:20:14+00:00,btc_mxn,352.21519,170584.86133,165000.01,172595.79,172468,2750.2
174489.98,172595.79,2020-02-27T20:21:14+00:00,btc_mxn,352.18944,170584.94564,165000.01,172595.79,172479.44,2788.36
174489.98,172590,2020-02-27T20:22:13+00:00,btc_mxn,352.19271,170584.98021,165000.01,172590,172479.44,2605.63
174489.98,172319.73,2020-02-27T20:23:14+00:00,btc_mxn,352.22379,170585.17283,165000.01,172319.73,172228.15,2423.49
174489.98,172654.28,2020-02-27T20:24:14+00:00,btc_mxn,352.34018,170586.12002,165000.01,172654.28,172561.2,2669.91
174489.98,172715.31,2020-02-27T20:25:14+00:00,btc_mxn,352.24426,170586.28507,165000.01,172715.31,172607.31,2730.94
174489.98,172715.31,2020-02-27T20:26:15+00:00,btc_mxn,352.33199,170586.8127,165000.01,172715.31,172607.31,2635.86
174489.98,172561.2,2020-02-27T20:27:15+00:00,btc_mxn,351.38181,170586.99707,165000.01,172515.09,172428.66,2411.2
174489.98,172481.6,2020-02-27T20:28:15+00:00,btc_mxn,351.23338,170588.26197,165000.01,172481.59,172411.72,2305.85
174489.98,172361.12,2020-02-27T20:29:16+00:00,btc_mxn,351.19488,170589.26535,165000.01,172361.13,172228.26,2425.15
174489.98,172213.74,2020-02-27T20:30:15+00:00,btc_mxn,351.24424,170589.84246,165000.01,172213.74,172101,2277.77
174489.98,172100.03,2020-02-27T20:31:16+00:00,btc_mxn,351.14329,170590.16498,165000.01,172213.74,172100.03,2340.16
174489.98,172213.74,2020-02-27T20:32:16+00:00,btc_mxn,350.72905,170590.48955,165000.01,172213.74,172101.11,2457.94
174489.98,172528.84,2020-02-27T20:33:17+00:00,btc_mxn,350.95584,170591.71609,165000.01,172446.82,172283.81,2773.03
174489.98,171933.87,2020-02-27T20:34:17+00:00,btc_mxn,351.30033,170594.8615,165000.01,171933.87,171839.43,2080.76
